e, e_dot, e_int, stamp, 
1.4142135623730951, 0.0, 0.2038351941104848, 1740704292601807495, 
1.4142135623730951, 0.0, 0.19408455151527396, 1740704292643194679, 
1.4142135623730951, 0.0, 0.23209376061223702, 1740704292711217543, 
1.4142135623730951, 0.0, 0.2507545532266963, 1740704292761401509, 
1.4142135623730951, 0.0, 0.3001405093921869, 1740704292852705136, 
1.4142135623730951, 0.0, 0.40400338690095833, 1740704292951850532, 
1.4142135623730951, 0.0, 0.40228757391163283, 1740704293042345317, 
1.4142139502868878, 1.6420021623000444e-06, 0.44254347990603604, 1740704293160467510, 
1.4166544887322496, 0.013089600046459567, 0.4486164899066909, 1740704293253703538, 
1.4233217118759784, 0.04745012320390404, 0.404679927441891, 1740704293350717552, 
1.4315965749181254, 0.07964533639025953, 0.40234368139859333, 1740704293442085524, 
1.4445868318094706, 0.10030356603354829, 0.45019568190193354, 1740704293560134994, 
1.4533872563508852, 0.10195137685145889, 0.4585203452045423, 1740704293653894214, 
1.4605733726174968, 0.08404056833662055, 0.41533062939056736, 1740704293750717124, 
1.4648630664072302, 0.060437247149597695, 0.4132893017725066, 1740704293842661486, 
1.4659835019010423, 0.028934323324171552, 0.42127850579416004, 1740704293942581492, 
1.4644769253361294, -0.001224661494540597, 0.4619259533701659, 1740704294052851227, 
1.4595253397055599, -0.03137505917818281, 0.4634561400288225, 1740704294153723926, 
1.4502108314819138, -0.06718572883083908, 0.4594897615009588, 1740704294262941477, 
1.4393274642391858, -0.09913510885976332, 0.4469582125236195, 1740704294359266199, 
1.4251317153205543, -0.1323836354679719, 0.4095755217997031, 1740704294452794013, 
1.4072559455184968, -0.16431201292668393, 0.4156603786578187, 1740704294553876732, 
1.390412686181352, -0.1835283221668384, 0.4003887780008652, 1740704294642425890, 
1.3671474835226922, -0.19467304405464173, 0.4276890796281165, 1740704294759258707, 
1.347841814268223, -0.20265688622958183, 0.4320262938542748, 1740704294852893121, 
1.3312870373649512, -0.18514555840959931, 0.3935219281079454, 1740704294953769361, 
1.3162805030912121, -0.1662582811877968, 0.3795340909358492, 1740704295042878205, 
1.2906208572304607, -0.1947474378414836, 0.40399822778802463, 1740704295158938940, 
1.2721336470816182, -0.20908980526985352, 0.40702881713043304, 1740704295252739068, 
1.2523515857453764, -0.19731030686712892, 0.3699655505095078, 1740704295352886653, 
1.230683088821456, -0.19714188874497646, 0.39481293920096255, 1740704295463016161, 
