e, e_dot, e_int, stamp, 
-2.356455264287656, 0.0, -0.3351482049250889, 1740704402438430035, 
-2.356455264287656, 0.0, -0.33925720663321546, 1740704402502511325, 
-2.356455264287656, 0.0, -0.3988605071302938, 1740704402551271984, 
-2.356455264287656, 0.0, -0.3383027538841065, 1740704402598220831, 
-2.356455264287656, 0.0, -0.33556783540918744, 1740704402646207752, 
-2.356455264287656, 0.0, -0.3436350209756156, 1740704402695438893, 
-2.356455264287656, 0.0, -0.3431607796407672, 1740704402743291646, 
-2.356455264287656, 0.0, -0.5671971573381341, 1740704402855905100, 
-2.356455264287656, 0.0, -0.5625303579261703, 1740704402902437565, 
-2.356455264287656, 0.0, -0.8462176836460595, 1740704403095309230, 
-2.356455264287656, 0.0, -0.8511194475688807, 1740704403143228457, 
-2.356455264287656, 0.0, -0.3967299805491527, 1740704403207548430, 
-2.356455264287656, 0.0, -0.3418728861153063, 1740704403239947992, 
-2.356455264287656, 0.0, -0.34061878769301823, 1740704403303913167, 
-2.356455264287656, 0.0, -0.3898632828695224, 1740704403350244529, 
-2.3532066141844616, 0.01675047309943934, -0.5062987863182705, 1740704403447216420, 
-2.08804221326944, 0.39447370889086775, -1.522602278131235, 1740704403798219980, 
-1.9624028038641332, 1.024613982841339, -1.434782278762023, 1740704403895330203, 
-1.8778651317860113, 1.3092102619952473, -0.47702036753881655, 1740704403959149606, 
-1.68905635952747, 1.3167835874263518, -0.5752329159770333, 1740704404103396464, 
-1.5615940011994747, 1.326501191400129, -0.6130619316695509, 1740704404198229290, 
-1.435296146207677, 1.322507985893243, -0.44965099733233665, 1740704404295311159, 
-1.2900420217869453, 1.3032715880228674, -0.44656208689528964, 1740704404406565727, 
-1.0973697948288512, 1.3177089894707015, -0.48957590990384575, 1740704404551452049, 
-1.0385097175590394, 1.2805426423065387, -0.3300716658103168, 1740704404599256460, 
-0.9256715969930487, 1.2028517489119044, -0.22025269241291986, 1740704404695335123, 
-0.7907537135504974, 1.1902403834180766, -0.28643969028982114, 1740704404807203063, 
-0.6120953505674993, 1.2228859606717506, -0.2980263348665118, 1740704404951314243, 
-0.5519493358290926, 1.2455805177852992, -0.1878295527054664, 1740704404999375875, 
-0.49285384348761596, 1.2429199201665107, -0.0794775362230436, 1740704405047249552, 
-0.35930795005263594, 1.0329607512615593, -0.1463637325492277, 1740704405207854719, 
-0.3208186736770724, 0.6164456786062522, -0.15043405755406805, 1740704405303748380, 
-0.3039141617319552, 0.28918985927383667, -0.09417102882328474, 1740704405399251316, 
-0.30631234941372076, 0.07602548843110107, -0.08919719696542587, 1740704405495354971, 
-0.32692405380282397, -0.10450430637444585, -0.09750613838402726, 1740704405607341973, 
-0.37211308351449723, -0.24902080026355128, -0.12863798152904243, 1740704405751261963, 
-0.3878913397632253, -0.3201233935957295, -0.10449786627201063, 1740704405799623008, 
-0.42706155523996037, -0.36771066209321707, -0.08552447963976664, 1740704405895355857, 
-0.47110600467387576, -0.4005422484931692, -0.13382296279825648, 1740704406007736280, 
-0.5104906920841694, -0.40141703294240316, -0.14666076703851558, 1740704406103583462, 
-0.5502201664321991, -0.4130880228143277, -0.14668664112603796, 1740704406199256095, 
-0.5612779716870544, -0.32279544733605586, -0.1165252784647893, 1740704406247265436, 
-0.510821755769093, 0.04241921258250396, -0.16880577236302088, 1740704406407360271, 
-0.45673736626838046, 0.3454791283754095, -0.2323949009798977, 1740704406551280693, 
-0.4353563405522234, 0.41068790460719073, -0.13461317788273794, 1740704406599265174, 
-0.3759972134819689, 0.5319718005261558, -0.09128903855730217, 1740704406695259389, 
-0.3030647450456634, 0.6364665131540155, -0.11557319139656973, 1740704406806679556, 
-0.27126508835907526, 0.6523651982764749, -0.07618332931311425, 1740704406855590150, 
-0.23833483697513191, 0.6718427964102651, -0.039167554184391586, 1740704406903072461, 
-0.2050728309118095, 0.6918922655614963, -0.03418641131670256, 1740704406951260262, 
-0.16900590916960478, 0.7057460573098888, -0.030067981723669545, 1740704407001267481, 
-0.1428259520014752, 0.6447802881712229, -0.024830093749837964, 1740704407047332494, 
0.003978375998687778, 0.49213477881667944, -0.061418024948771056, 1740704407400275632, 
0.047312884598281535, 0.435213535102489, -0.020517134619182954, 1740704407495624487, 
0.039693760431802616, 0.19314681287147478, 0.009420695484301139, 1740704407607357971, 
0.02978404369996923, -0.13660880428411543, 0.009347173075639098, 1740704407655691581, 
0.005773354569613254, -0.18603611896215194, 0.007226806769463232, 1740704407799429612, 
-0.00930980828612249, -0.16220751519153598, 0.003144239592873507, 1740704407895274689, 
-0.04262672600016293, -0.22750034392033544, -0.004796022759360743, 1740704408007215245, 
-0.07596181729668139, -0.3222105806100303, -0.01330559018514153, 1740704408103339766, 
-0.10929599621753905, -0.34716293708139034, -0.02188153170867094, 1740704408199255756, 
-0.12521672305128373, -0.33949658286037365, -0.02234615638967291, 1740704408247288166, 
-0.14960447141605426, -0.24171390683998298, -0.04004613752279326, 1740704408407765755, 
-0.13787089559957844, -0.014833939801209277, -0.052910635273766576, 1740704408503705173, 
-0.13529051564450567, 0.07464981762361642, -0.040483461230130295, 1740704408599282918, 
-0.13151384916711262, 0.03309938745611468, -0.03883236544027055, 1740704408695623826, 
-0.10907802924507104, 0.11891619294230686, -0.039334774130535384, 1740704408808575903, 
-0.09743882479837662, 0.2227475840511108, -0.027059417116393765, 1740704408855724177, 
-0.06176081851233217, 0.24762585008969432, -0.025591887806556003, 1740704408999362468, 
-0.03741797860466267, 0.2504714469412011, -0.02359652968409456, 1740704409095748743, 
-0.007169665522993807, 0.2600670785264465, -0.011136313722248306, 1740704409208793116, 
0.009650906779758994, 0.22207945347054014, -0.0036386961489892396, 1740704409304050744, 
0.00846465436336663, 0.08206955124589604, 0.0010431999010570851, 1740704409399403357, 
0.009777439694897527, 0.0073356684391273075, 0.0020051355741452126, 1740704409447824129, 
0.011298266305043825, 0.02956129614880266, 0.0014169169586216543, 1740704409495334276, 
