odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.022236265242099762, 0.0011136751854792237, 0.12320764655533495, 0.09927741758039331, 0.42351219058036804, 0.03577018889430872, 0.044220630612970685, 0.12473733956149248, 1741907271623180302, 
0.03154422342777252, 0.002160601783543825, 0.1627622966930974, 0.09672915976928813, 0.4298167824745178, 0.059562668930162176, 0.046409770612734796, 0.1921477715013641, 1741907271719228120, 
0.05103106424212456, 0.00566366221755743, 0.25231047615895874, 0.10009357959575596, 0.43239864706993103, 0.08082106881146292, 0.05267095384067699, 0.27047531200194075, 1741907271922517885, 
0.060603346675634384, 0.008038993924856186, 0.29858732623058326, 0.09774445260034029, 0.4515936076641083, 0.09349095028549911, 0.05932425474902369, 0.31119157787697704, 1741907272023277637, 
0.06961154192686081, 0.010710244998335838, 0.3412306491651043, 0.10033617927679231, 0.43952053785324097, 0.11883352357148504, 0.051235233606135994, 0.3824862082877964, 1741907272119276675, 
0.08626274019479752, 0.01716521568596363, 0.4277087854048429, 0.09152664456513526, 0.4252544045448303, 0.12633327854332238, 0.04781408947094206, 0.43545898095452196, 1741907272313431599, 
0.10386135429143906, 0.025839481502771378, 0.5182910868439747, 0.0910460641346986, 0.43064719438552856, 0.1367745605245035, 0.05781023319188609, 0.4954837326354738, 1741907272518204842, 
0.11166594922542572, 0.030157724395394325, 0.5572659995524308, 0.09262712695037344, 0.4170718491077423, 0.13796066750106367, 0.05875271213632639, 0.5313514075804247, 1741907272612701294, 
0.11980666220188141, 0.0355924516916275, 0.6025173347311998, 0.09105818694746955, 0.3909456431865692, 0.1485509146794517, 0.06687952284165102, 0.5972315341252769, 1741907272722794191, 
0.12733234465122223, 0.04089514538645744, 0.632498368796119, 0.09358275880368518, 0.2780539095401764, 0.14591693576234196, 0.0760531034555981, 0.6268323591860006, 1741907272823308598, 
0.13476842641830444, 0.04642341285943985, 0.6600976180783968, 0.09118176669453047, 0.25915780663490295, 0.15015503181692808, 0.07969066176762987, 0.6599639742977801, 1741907272924243875, 
0.14760254323482513, 0.057792823761701584, 0.6962187863994079, 0.08617054306774999, 0.16802173852920532, 0.16154497270855936, 0.09486897893032288, 0.6882938474737322, 1741907273123255760, 
0.1539669781923294, 0.06366943567991257, 0.7129547029385594, 0.08541231936528661, 0.1550673097372055, 0.17273893409685603, 0.1044855303244722, 0.6964880963535309, 1741907273223311633, 
0.1599179059267044, 0.06937442719936371, 0.7216843839574439, 0.07707226128793478, 0.07962074875831604, 0.17629574946932075, 0.11350575258058153, 0.7134315747088967, 1741907273324250482, 
0.16679437458515167, 0.07538451999425888, 0.7238393865801122, 0.08298842061143485, 0.0, 0.1805777474542619, 0.12547870977323358, 0.7142191843447899, 1741907273433232527, 
0.17900450527668, 0.08633366227149963, 0.7259781492377514, 0.08888150316037362, 0.018974121659994125, 0.19363149079393643, 0.13435267396441675, 0.7059616584002422, 1741907273623362974, 
0.18515163660049438, 0.09155012667179108, 0.7195472135589107, 0.07607184897503652, -0.07619595527648926, 0.20445144912776186, 0.13782633705078992, 0.698150576656051, 1741907273724281660, 
0.19754056632518768, 0.10135238617658615, 0.6989776968688536, 0.08063773571382693, -0.09895013272762299, 0.20266168870353948, 0.1475208059064538, 0.6766714332648033, 1741907273922758997, 
0.20391058921813965, 0.1063656210899353, 0.6878471188777777, 0.07667646214099268, -0.13974443078041077, 0.20505563860845696, 0.149136196566652, 0.6621791129306897, 1741907274023196501, 
0.20959798991680145, 0.11096134781837463, 0.672487671804112, 0.07064181202328686, -0.14727678894996643, 0.21006548273775066, 0.1582004170805846, 0.6419227208433422, 1741907274123204185, 
0.21637454628944397, 0.11567692458629608, 0.6540150993241768, 0.07412570667121106, -0.17382994294166565, 0.21312584790959044, 0.15975443240984374, 0.6114559485029125, 1741907274233885468, 
0.2274158000946045, 0.12325116991996765, 0.6220217906058297, 0.07073639217583856, -0.1760653555393219, 0.2245354383654231, 0.17333793541857234, 0.5842976634731082, 1741907274419386162, 
0.2335534691810608, 0.12749269604682922, 0.6068649074918228, 0.07241028221981456, -0.14647561311721802, 0.23474093419325137, 0.17641914526125613, 0.5626580472241793, 1741907274520221461, 
0.24707242846488953, 0.13664132356643677, 0.5744338246624172, 0.07967786741939248, -0.14314626157283783, 0.24452791827791354, 0.18886530467509416, 0.5311246583487933, 1741907274728964156, 
0.25267237424850464, 0.14016374945640564, 0.5646546666566171, 0.07490630113872408, -0.10078787803649902, 0.25431974578024824, 0.18990164578132324, 0.5183818578194861, 1741907274818272588, 
0.25939780473709106, 0.1442507654428482, 0.5556974439171555, 0.07252276086515906, -0.09212625026702881, 0.25547635810837743, 0.2010360034775876, 0.5133896366155359, 1741907274923463370, 
0.2663394510746002, 0.14864520728588104, 0.5470783843960778, 0.07405449409424188, -0.07129514962434769, 0.2700210871531168, 0.19469008235790028, 0.5078779226055455, 1741907275033053670, 
0.2783071994781494, 0.1557428538799286, 0.5312752918043376, 0.06830306151335305, -0.07361693680286407, 0.27443835677981465, 0.20978291907588353, 0.5006793244508776, 1741907275223286645, 
0.28461164236068726, 0.15932868421077728, 0.5283622193052391, 0.07245882361607167, -0.01999972015619278, 0.2834451639928729, 0.2123087254131202, 0.5008098209383757, 1741907275323295832, 
0.29647764563560486, 0.16648805141448975, 0.5281289175874326, 0.07135546209417155, -0.016105014830827713, 0.29586239620756555, 0.2344478359259936, 0.49312585048414154, 1741907275523255032, 
0.30268821120262146, 0.1700456589460373, 0.5247983207379244, 0.07265332651460553, -0.041906505823135376, 0.3151560495914058, 0.2449237792218839, 0.4926386068500517, 1741907275623254510, 
0.3088019788265228, 0.17355550825595856, 0.5231806456077895, 0.07016270989162937, -0.032450176775455475, 0.3068008310284634, 0.2539516319628657, 0.48729193138648064, 1741907275723257519, 
0.31493598222732544, 0.17731475830078125, 0.5227428952412333, 0.06381674437697171, 0.0, 0.3208459070022964, 0.26609278156754795, 0.4970244323005767, 1741907275832833577, 
0.3262176215648651, 0.1836613118648529, 0.5235685556779017, 0.06756295601444726, -0.011491785757243633, 0.32375958787456777, 0.265115738051555, 0.4916974295617848, 1741907276023252125, 
0.33185893297195435, 0.1865781545639038, 0.5201915485796049, 0.07052845454409425, -0.021824093535542488, 0.34014687347919365, 0.2648374199744103, 0.48449498023235565, 1741907276122686707, 
0.3431488573551178, 0.1933256834745407, 0.5153367429634402, 0.06478746397653631, -0.020679518580436707, 0.3525152016685084, 0.2640490495256712, 0.48004117373140637, 1741907276323261568, 
0.3488430678844452, 0.19601213932037354, 0.5146058056666852, 0.062700371916537, -0.01471510250121355, 0.3616107710035022, 0.2700795864966421, 0.4783506390471836, 1741907276423350782, 
0.3540828824043274, 0.19925861060619354, 0.5111384759306236, 0.06168324070257022, -0.015843216329813004, 0.373039138082675, 0.27346078293272236, 0.4721985412702344, 1741907276523221810, 
0.36515316367149353, 0.20537827908992767, 0.502240261137002, 0.057401463913674886, -0.044281717389822006, 0.3830805788667031, 0.27818605591405454, 0.46899919888175684, 1741907276723201494, 
0.37021729350090027, 0.20819170773029327, 0.49841813928845075, 0.06134141011871354, -0.03634418174624443, 0.4022476918528809, 0.2968208362466312, 0.47604100282475464, 1741907276823391425, 
0.3756848871707916, 0.2111159712076187, 0.4967867318647467, 0.059714122640511375, -0.024397743865847588, 0.4141469644522098, 0.3010605966902354, 0.48477104790354075, 1741907276922984841, 
0.3857821822166443, 0.2165132313966751, 0.4950578195034592, 0.055811823944433646, -0.017186740413308144, 0.4154124207514607, 0.31131985479899277, 0.4792568514154428, 1741907277123454727, 
0.3911675214767456, 0.2194710075855255, 0.49391151792398685, 0.06452455155213982, -0.014902452006936073, 0.4218612859044042, 0.32083616829814177, 0.48603585809823535, 1741907277223386734, 
0.3964766263961792, 0.2221478521823883, 0.4919366573918144, 0.05736257715171524, -0.022485122084617615, 0.42582577234179414, 0.3268604822848099, 0.4884573093638433, 1741907277322905084, 
0.4061335325241089, 0.22732959687709808, 0.4882057624403658, 0.04894875174003814, -0.0009570292313583195, 0.43536937197227393, 0.3264584460340798, 0.4887656228274048, 1741907277523386663, 
0.41086345911026, 0.22981950640678406, 0.4884213328906039, 0.055708979871545945, 0.0005905632278881967, 0.433357875384071, 0.3279677973960909, 0.47843079917934717, 1741907277624769536, 
0.415488064289093, 0.23227038979530334, 0.484864783618365, 0.053633660536024974, -0.026031678542494774, 0.4353492993447819, 0.328043970465804, 0.465953352547552, 1741907277721563849, 
0.4210556447505951, 0.2352232187986374, 0.48077379094795447, 0.05747302062124855, -0.04523402452468872, 0.4546394312459274, 0.32629400888403876, 0.4559131194003665, 1741907277831487386, 
0.42988088726997375, 0.2398131936788559, 0.4724417705220179, 0.05233658449965933, -0.043245334178209305, 0.4606614736047406, 0.3323179103639198, 0.4542126003061426, 1741907278025378533, 
0.434293270111084, 0.24211688339710236, 0.46820253932440503, 0.05057275604196056, -0.04806005582213402, 0.46742032205392553, 0.3403871329671261, 0.4565866406917423, 1741907278122141187, 
0.44327065348625183, 0.24640826880931854, 0.4610056611604096, 0.05013664685566048, -0.023563556373119354, 0.48264296080095626, 0.3443707672830758, 0.45808643954960593, 1741907278324185011, 
0.44778966903686523, 0.24825948476791382, 0.4591722286984454, 0.048160500647806505, -0.01695406809449196, 0.4836944419909062, 0.34310816728808313, 0.4482794464206951, 1741907278425380388, 
0.45236384868621826, 0.2507367432117462, 0.4569032809342492, 0.05491481799302664, -0.017611751332879066, 0.4922089773578164, 0.3532502106456567, 0.4374619580943667, 1741907278520502795, 
0.4613123834133148, 0.2551437020301819, 0.4565918007708289, 0.048484431507657966, 0.011049684137105942, 0.5036362528181567, 0.35770517441219446, 0.43943980557747153, 1741907278723223806, 
0.4654088616371155, 0.2569692134857178, 0.4555002363282532, 0.04581917597074927, -0.016554730013012886, 0.5066371482210009, 0.36254446701634696, 0.4372518487072015, 1741907278823312233, 
0.46943026781082153, 0.2590823173522949, 0.45429402652625117, 0.04426922884381727, -0.004043471068143845, 0.5049897334938184, 0.3751214517733046, 0.4422936862763003, 1741907278921239288, 
0.47781482338905334, 0.2629670202732086, 0.45289269790777426, 0.04480668107019062, -0.00990524236112833, 0.5151863796175234, 0.3678861524707425, 0.4341039318155041, 1741907279122698622, 
0.4817000925540924, 0.26512110233306885, 0.4532038008888537, 0.04456214695318042, 0.004221705254167318, 0.5304366784383898, 0.3660163707327819, 0.44125835044316714, 1741907279223292508, 
0.48586195707321167, 0.2668347954750061, 0.4527941588723279, 0.04539342716815585, -0.02023184299468994, 0.5342103889882652, 0.361732622679445, 0.443074674968722, 1741907279320311251, 
0.4942224323749542, 0.27095818519592285, 0.45268693935109794, 0.048278454905434504, 0.0, 0.5474133949930059, 0.36205947252631066, 0.4413137175923889, 1741907279523448410, 
0.4984006881713867, 0.27302977442741394, 0.4524355845602565, 0.04196616632508965, 0.0, 0.5568945246851941, 0.3662023064781397, 0.4484508580990473, 1741907279623250371, 
0.5019439458847046, 0.2749522030353546, 0.4520135906032024, 0.04414053561983796, -0.0006274419720284641, 0.5660448241293244, 0.3746148763289799, 0.46284472978384356, 1741907279720272401, 
0.5102074146270752, 0.2789267599582672, 0.4520839828130318, 0.043736090401368374, -1.369396386508015e-06, 0.564746220662027, 0.3800555443945185, 0.4519904330497958, 1741907279923111777, 
0.5142293572425842, 0.2809014320373535, 0.4519976753257458, 0.04610104369361985, 0.0, 0.5727725775264839, 0.38190854503082783, 0.4541936087538646, 1741907280022494081, 
0.5178849697113037, 0.2826845645904541, 0.4527167630313098, 0.04425762200142331, 0.018935415893793106, 0.587640695528759, 0.3786077060652072, 0.4609595275530813, 1741907280118519126, 
0.5256412029266357, 0.28631654381752014, 0.45386616499798843, 0.04138439460908696, -0.0014395088655874133, 0.5885228035063215, 0.3853246334947151, 0.467561371614691, 1741907280322799970, 
0.5287699699401855, 0.2880779206752777, 0.453228110842815, 0.03744181668349192, 0.0, 0.5912351711586246, 0.3812289643719147, 0.46954238103371415, 1741907280423397793, 
0.5366701483726501, 0.29184338450431824, 0.4539329633412913, 0.039694597462288476, -8.249703387264162e-05, 0.6056240177526325, 0.3867776938576499, 0.4620523988194761, 1741907280633428593, 
0.5397647023200989, 0.29349228739738464, 0.45407490210095885, 0.04040295431049145, 0.0023923362605273724, 0.5983921347521375, 0.3886801071198601, 0.45847051663032873, 1741907280723942829, 
0.5433236360549927, 0.2952633202075958, 0.45407490210095885, 0.04028521103478336, 0.0, 0.6017201367183478, 0.39396070342682193, 0.4566800348257661, 1741907280823322437, 
0.5469213128089905, 0.296932578086853, 0.45407490210095885, 0.03711227396931226, 0.0, 0.602815890954867, 0.3931975481285175, 0.45583157960436904, 1741907280925377819, 
0.553312361240387, 0.3001197576522827, 0.45407490210095885, 0.039384400411906, 0.0, 0.613143350492459, 0.3863695917019342, 0.46032308140061473, 1741907281113340780, 
0.556860625743866, 0.30168798565864563, 0.45407490210095885, 0.03463965006946521, 0.0, 0.6233516987943085, 0.3989247397930546, 0.46865578767737115, 1741907281223265963, 
0.5598236322402954, 0.30343738198280334, 0.4546132692779611, 0.035387839816479714, 0.010721041820943356, 0.6319013485377986, 0.4001671983386353, 0.46280199850543, 1741907281323486039, 
0.563406765460968, 0.3050689697265625, 0.454613205309962, 0.035458793098344, 0.0, 0.6308168510132202, 0.3925190936300231, 0.4643869505880844, 1741907281433206533, 
0.5691601037979126, 0.30814772844314575, 0.4553041057044003, 0.036628759015575434, 0.0, 0.6338386688892822, 0.403449768362555, 0.4585955154072082, 1741907281623410955, 
0.5724544525146484, 0.30967381596565247, 0.4553041057044003, 0.03500088992266946, 0.0, 0.6460372692538996, 0.4016369795951987, 0.4566727048556232, 1741907281724307379, 
0.5782346725463867, 0.3125605583190918, 0.4553041057044003, 0.033889947593358415, 0.0, 0.646642904952431, 0.3957203475311189, 0.4578139905659419, 1741907281913379168, 
0.581658661365509, 0.3142929673194885, 0.4553041057044003, 0.03518998195748567, 0.0, 0.649814347362945, 0.4050518660884921, 0.46490097205687914, 1741907282022931606, 
0.588072657585144, 0.31743666529655457, 0.4584971647244519, 0.03459387635296121, 0.03450075909495354, 0.6515223974724269, 0.40480221873474603, 0.4683469249472412, 1741907282233036875, 
0.5907722115516663, 0.31884676218032837, 0.45880155779754433, 0.034780807825443114, 0.0, 0.6489405129715691, 0.40419870305057026, 0.4616153733675604, 1741907282324429108, 
0.5936540365219116, 0.32020530104637146, 0.45958892020766656, 0.030772250855683563, 0.016468370333313942, 0.6493734197799245, 0.3951601697883505, 0.4610628214942447, 1741907282420330960, 
0.5990273952484131, 0.3233256936073303, 0.46998803482640167, 0.03220933562433082, 0.06328693777322769, 0.6527376264698236, 0.39334043780712585, 0.47496738135787114, 1741907282627530560, 
0.6019526720046997, 0.3246762454509735, 0.4732061027744657, 0.034180845949110354, 0.03465721383690834, 0.6741401171713913, 0.4044149220024535, 0.4859854423492286, 1741907282725426203, 
0.6050952672958374, 0.32630667090415955, 0.47603273468925816, 0.03478346920549474, 0.02189570479094982, 0.6815382183669967, 0.40818907942780325, 0.4937341673362285, 1741907282823199394, 
0.6113069653511047, 0.32940858602523804, 0.48349008935992444, 0.03320433351387758, 0.03661239892244339, 0.6790059460603477, 0.4206837363193616, 0.4989878163602756, 1741907283033642523, 
0.6142098307609558, 0.33108794689178467, 0.48549794156064463, 0.03831016695481542, 0.032659005373716354, 0.6896443154712028, 0.4206377854293028, 0.5005158011299008, 1741907283124061121, 
0.6173233389854431, 0.33277013897895813, 0.4869445363700651, 0.0337304817136777, 0.028967618942260742, 0.6932888916764757, 0.4376262994488571, 0.5092127548154154, 1741907283223436958, 
0.6198247671127319, 0.3340844213962555, 0.4906254824356611, 0.026356668662286118, 0.028980249539017677, 0.6910309336763494, 0.43308254868753443, 0.5196879696268536, 1741907283324341645, 
0.625514030456543, 0.33710065484046936, 0.49638550565821415, 0.029340498341593982, 0.029023751616477966, 0.6858203784042533, 0.44303618338711875, 0.5182664789362156, 1741907283524335634, 
0.6282594799995422, 0.3384833037853241, 0.4980279581385314, 0.029593894881513393, 0.0, 0.6785525247997704, 0.43342939724918, 0.5179758995696289, 1741907283623408138, 
0.6308226585388184, 0.339922696352005, 0.4980279581385314, 0.02934585111810095, 0.0, 0.6839303190621973, 0.43839598729349577, 0.5125164955407707, 1741907283724416089, 
0.6369125843048096, 0.3432396650314331, 0.4938391815722811, 0.035135473821735784, -0.05170150473713875, 0.6774005455004466, 0.4324104134966703, 0.49575006864306514, 1741907283924311893, 
0.6401506066322327, 0.34509697556495667, 0.491832102163236, 0.037874760786009515, -0.02185363508760929, 0.6849880830613017, 0.434185162841825, 0.4904760580867552, 1741907284024460311, 
0.6437943577766418, 0.34706464409828186, 0.48603254052138317, 0.040578779678538415, -0.09642966091632843, 0.6943568739010891, 0.4310732865549807, 0.4672304472316695, 1741907284123524847, 
0.6507456302642822, 0.350686252117157, 0.4668515696457298, 0.03420428045400603, -0.0430743508040905, 0.6933415940446387, 0.43709936839678676, 0.44931936302294456, 1741907284324420151, 
0.6541063785552979, 0.3521118760108948, 0.45918623503701866, 0.03900054076748717, -0.07752545922994614, 0.6938074178896771, 0.44159111030646986, 0.4396717128658082, 1741907284423342237, 
0.6572098135948181, 0.3538892865180969, 0.4524835555927078, 0.03392847361826563, -0.05341066047549248, 0.7001492220826367, 0.43454611645853247, 0.43387300398770956, 1741907284524336399, 
0.6626673936843872, 0.35644084215164185, 0.44350171012285217, 0.032361169304591667, -0.02744435891509056, 0.702128818581274, 0.43991015819359064, 0.4240574346664175, 1741907284724473995, 
0.665558934211731, 0.3579566180706024, 0.43882038496965603, 0.030639727852203376, -0.05198520049452782, 0.7147174377930318, 0.4388062988498621, 0.42308700566556634, 1741907284823469838, 
0.668135941028595, 0.35918906331062317, 0.43911453652332577, 0.029901131557279872, 0.008587119169533253, 0.7130793197802936, 0.4470645902954036, 0.41771145370951607, 1741907284923504025, 
0.6735009551048279, 0.36156049370765686, 0.4382665240216002, 0.025627455957119596, 0.016980785876512527, 0.716927908313399, 0.4499218443308012, 0.41802364476088094, 1741907285124374407, 
0.6760900020599365, 0.3628719449043274, 0.4406584185922902, 0.03192014291186321, 0.028305064886808395, 0.7086704542602839, 0.43818972936730866, 0.4049502258771924, 1741907285224327244, 
0.6791179180145264, 0.36444833874702454, 0.4429055330546659, 0.03631530046698045, 0.01504934299737215, 0.7213170137594545, 0.43714679456199923, 0.41589149681611354, 1741907285322560316, 
0.6855455636978149, 0.3676813840866089, 0.4520127828132721, 0.0332192579095524, 0.03438311070203781, 0.7253031154086023, 0.44388652371591414, 0.4146557576562617, 1741907285524124399, 
0.6885722875595093, 0.36920514702796936, 0.4550177726762351, 0.03351655079817562, 0.03594619780778885, 0.7284982441285265, 0.4569419240323284, 0.421277463491225, 1741907285624149870, 
0.6914804577827454, 0.37057945132255554, 0.45865121014857635, 0.031283586067793516, 0.037595346570014954, 0.7406457494407972, 0.4473139395762913, 0.43123930499346225, 1741907285722493482, 
0.6975915431976318, 0.3739316165447235, 0.47703231179554373, 0.035808692314190156, 0.10831496864557266, 0.7466175091837018, 0.4526457636118095, 0.4457966699857216, 1741907285924814892, 
0.7007848620414734, 0.3757234811782837, 0.48576908193125184, 0.03773661624069463, 0.08400257676839828, 0.7461445597457428, 0.4525142331162927, 0.457160099222471, 1741907286026088590, 
0.7042294144630432, 0.3776632845401764, 0.4932104193567375, 0.039912579325403263, 0.06574477255344391, 0.7468797691006603, 0.45064567144175494, 0.4729064390933383, 1741907286122764292, 
0.7099370956420898, 0.3813074231147766, 0.5067014433975731, 0.02874115631867288, 0.03743726387619972, 0.7638791698931537, 0.4773002582117122, 0.49544483772561443, 1741907286324782132, 
0.7128865122795105, 0.3829086124897003, 0.5143172484100295, 0.035910917658604984, 0.07772387564182281, 0.7622283876201985, 0.48440945821084197, 0.5029775533767481, 1741907286423591457, 
0.7160263061523438, 0.3847235441207886, 0.5200579354464675, 0.03714790434476321, 0.054682593792676926, 0.7659981616000678, 0.47347913018243887, 0.5059836002383509, 1741907286521570947, 
0.7217486500740051, 0.38842546939849854, 0.5306089733415168, 0.031919091597650044, 0.04290534928441048, 0.7645655257835136, 0.46634326078887406, 0.5162822687244311, 1741907286724417046, 
0.7244056463241577, 0.390097975730896, 0.5340293810718842, 0.029847165398019515, 0.023943619802594185, 0.7712013821532357, 0.4559479076569981, 0.5057656935200728, 1741907286824424829, 
0.7276648879051208, 0.39181312918663025, 0.5357179934120987, 0.04001287366920859, -0.00720306346192956, 0.7816661714506022, 0.46497880810583203, 0.5095544483437943, 1741907286922363212, 
0.7341142892837524, 0.39564141631126404, 0.5247709541908038, 0.03825936913019693, -0.04009917005896568, 0.7801589734033819, 0.4648067912698083, 0.49919334526060644, 1741907287123842712, 
0.7375204563140869, 0.39761286973953247, 0.520350144516636, 0.04029898341710948, -0.03487130254507065, 0.7811868907760976, 0.4628216227092585, 0.49863553356323403, 1741907287223429143, 
0.7435360550880432, 0.40056321024894714, 0.5080270403849122, 0.03125442320905451, -0.06265097856521606, 0.7818339478983966, 0.46436613129570115, 0.49343264016833965, 1741907287431144400, 
0.7456819415092468, 0.40190327167510986, 0.5072521317735063, 0.02698715178883724, -0.01522777508944273, 0.7878005668048894, 0.4760321411622882, 0.4913103623169549, 1741907287514483609, 
0.7481235265731812, 0.40331318974494934, 0.5068899272067982, 0.027203609442882512, 0.0, 0.7839759172825512, 0.48631639122039033, 0.48692303652015295, 1741907287623655115, 
0.7542553544044495, 0.40656405687332153, 0.5088697882096147, 0.03112266101223018, 0.025187000632286072, 0.7806013873841863, 0.4809987913965548, 0.48752740388558796, 1741907287834784717, 
0.7562806606292725, 0.40800029039382935, 0.5110581173364696, 0.030475868558926568, 0.01578419655561447, 0.7844598879971513, 0.4819260751086834, 0.4913449864062847, 1741907287913676663, 
0.7595253586769104, 0.40976521372795105, 0.5133731484402863, 0.032181982780733503, 0.0, 0.7911335036013922, 0.4823954194138789, 0.4911311776506818, 1741907288023577779, 
0.7645692229270935, 0.4126201868057251, 0.5202403257673001, 0.024011040843237835, 0.04713611677289009, 0.8159040678632786, 0.48558860133701565, 0.5067245271678578, 1741907288234069203, 
0.7674000263214111, 0.41431888937950134, 0.5160059273091838, 0.03865995032924835, -0.07131773978471756, 0.8354786574226523, 0.49351789238063626, 0.5133021169262836, 1741907288323642508, 
0.770712673664093, 0.41595733165740967, 0.5102391510765989, 0.03613279529527767, -0.055518608540296555, 0.8496927094299477, 0.5041147148891773, 0.5162562442047893, 1741907288424439832, 
0.77348792552948, 0.41770535707473755, 0.5076362320335772, 0.03392716538309807, -0.04147982969880104, 0.8604063032362606, 0.5184625526341767, 0.5230390962088006, 1741907288520383331, 
0.7792099118232727, 0.42049098014831543, 0.5017776536104637, 0.026655292403329735, -0.04644745960831642, 0.8647643610393065, 0.5206342550911679, 0.5203910064544571, 1741907288724375454, 
0.7818967700004578, 0.4220314025878906, 0.49848183971707094, 0.031162177065369057, -0.01750168949365616, 0.8704259575993342, 0.5227446649920836, 0.5243143135534899, 1741907288824402960, 
0.7876586318016052, 0.4251543879508972, 0.4978482744797884, 0.030845579837100578, -0.02094144932925701, 0.8696614349263082, 0.5268443557568109, 0.5295226572325061, 1741907289034368061, 
0.7897602319717407, 0.4261625409126282, 0.49784827448117025, 0.025325806215677347, 0.0, 0.8618203608915946, 0.5194218365946602, 0.5328648806071007, 1741907289123914650, 
0.7954960465431213, 0.42936500906944275, 0.4954638793138323, 0.03379334872942678, -0.04825575277209282, 0.8645137555180541, 0.5298119900089098, 0.5204500717865532, 1741907289324944317, 
0.7961426377296448, 0.4296055734157562, 0.4838313043866956, 0.0028372916836355744, -0.112910695374012, 0.8607166217210394, 0.5267634312644641, 0.5095525749635808, 1741907289414193423, 
0.7973043322563171, 0.4305555820465088, 0.4751011805790818, 0.016476143597878468, -0.0964369922876358, 0.8655783082424291, 0.5356202649556474, 0.4874206217482883, 1741907289514159112, 
0.7987640500068665, 0.4313583970069885, 0.45988840069800574, 0.016632037298051808, -0.12490281462669373, 0.8689998674755157, 0.547078583003998, 0.4713483096959649, 1741907289624443383, 
0.8000802397727966, 0.4320104122161865, 0.4467346303324381, 0.015913281824987104, -0.12403683364391327, 0.8731188510368647, 0.5408583594019319, 0.4599147843790108, 1741907289723586000, 
0.8027287125587463, 0.4332736134529114, 0.41980817070599674, 0.014040320988399805, -0.120664082467556, 0.8700837952217083, 0.5331755184455335, 0.42716261640098774, 1741907289923506281, 
0.8053828477859497, 0.43438732624053955, 0.394293359347466, 0.014328770326222593, -0.13366375863552094, 0.8760897558699746, 0.5434876685213714, 0.4002515490142783, 1741907290125374595, 
0.8068238496780396, 0.43503543734550476, 0.3799059576470982, 0.013233234386438012, -0.12257327139377594, 0.8820198674201534, 0.5417057455857717, 0.39206866013794867, 1741907290234270595, 
0.8079758882522583, 0.43553826212882996, 0.36815639129587735, 0.014221837667830464, -0.12601880729198456, 0.8815228210764783, 0.5437915220394475, 0.3741807284139817, 1741907290326629345, 
0.8109991550445557, 0.43651312589645386, 0.34173428548305446, 0.019375727261444847, -0.1426599770784378, 0.8872793768876794, 0.5484611216835336, 0.34426331755347406, 1741907290524003741, 
